VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
,02/03/2021 06:01:00 PM,02/03/2021 06:11:00 PM,,,61,17,,0.84,16.73,2.75,0,0,0,,0.3,19.78,,,
2,02/03/2021 06:01:20 PM,02/03/2021 06:13:33 PM,N,1,65,49,1,1.81,9.5,1,0.5,2.82,0,,0.3,14.12,1,1,0
2,02/03/2021 06:01:39 PM,02/03/2021 06:05:47 PM,N,1,41,41,1,0.61,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/03/2021 06:02:02 PM,02/03/2021 06:08:40 PM,N,1,75,74,1,1.24,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/03/2021 06:02:53 PM,02/03/2021 06:17:20 PM,N,1,244,166,1,3.36,13,1,0.5,2.96,0,,0.3,17.76,1,1,0
,02/03/2021 06:03:00 PM,02/03/2021 06:17:00 PM,,,123,22,,2.24,19.41,2.75,0,0,0,,0.3,22.46,,,
2,02/03/2021 06:03:36 PM,02/03/2021 06:21:46 PM,N,1,166,244,1,3.49,14.5,1,0.5,4.08,0,,0.3,20.38,1,1,0
1,02/03/2021 06:03:44 PM,02/03/2021 06:12:18 PM,N,1,75,74,1,1.1,7.5,1,0.5,1.4,0,,0.3,10.7,1,1,0
2,02/03/2021 06:04:32 PM,02/03/2021 06:14:12 PM,N,1,74,74,1,1,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,02/03/2021 06:04:47 PM,02/03/2021 06:11:35 PM,N,1,74,41,1,0.78,6,1,0.5,2,0,,0.3,9.8,1,1,0
2,02/03/2021 06:04:49 PM,02/03/2021 06:11:51 PM,N,1,95,95,1,1,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/03/2021 06:04:56 PM,02/03/2021 06:34:44 PM,N,1,159,51,1,9.54,28.5,1,0.5,0,0,,0.3,30.3,2,1,0
2,02/03/2021 06:05:00 PM,02/03/2021 06:05:55 PM,N,1,41,41,1,0.08,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,02/03/2021 06:05:01 PM,02/03/2021 06:33:16 PM,N,1,69,241,1,4.15,20,1,0.5,0,0,,0.3,21.8,1,1,0
,02/03/2021 06:06:00 PM,02/03/2021 06:39:00 PM,,,254,42,,8.5,39.95,2.75,0,0,0,,0.3,43,,,
2,02/03/2021 06:06:37 PM,02/03/2021 06:16:36 PM,N,1,95,134,1,1.63,8.5,1,0.5,1,0,,0.3,11.3,1,1,0
2,02/03/2021 06:07:26 PM,02/03/2021 06:07:29 PM,N,1,42,264,1,0,2.5,1,0.5,10.8,0,,0.3,15.1,1,1,0
2,02/03/2021 06:07:59 PM,02/03/2021 06:24:17 PM,N,1,43,142,1,2.96,13,1,0.5,3.51,0,,0.3,21.06,1,1,2.75
,02/03/2021 06:08:00 PM,02/03/2021 06:55:00 PM,,,74,39,,21.8,69.33,2.75,0,0,6.12,,0.3,78.5,,,
2,02/03/2021 06:08:08 PM,02/03/2021 07:21:53 PM,N,1,36,89,2,18.38,62,1,0.5,0,0,,0.3,63.8,1,1,0
2,02/03/2021 06:08:16 PM,02/03/2021 06:23:44 PM,N,1,95,82,1,2.69,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,02/03/2021 06:08:31 PM,02/03/2021 06:22:19 PM,N,1,74,151,1,1.7,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,02/03/2021 06:08:44 PM,02/03/2021 06:35:03 PM,N,1,244,236,1,6.3,23,1,0.5,6.89,0,,0.3,34.44,1,1,2.75
2,02/03/2021 06:09:07 PM,02/03/2021 06:18:07 PM,N,1,75,237,1,1.95,8.5,1,0.5,2.61,0,,0.3,15.66,1,1,2.75
2,02/03/2021 06:09:31 PM,02/03/2021 06:14:40 PM,N,1,75,74,1,1.36,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
1,02/03/2021 06:09:55 PM,02/03/2021 06:15:47 PM,N,1,75,74,1,1.3,6,1,0.5,1.17,0,,0.3,8.97,1,1,0
2,02/03/2021 06:10:45 PM,02/03/2021 06:26:39 PM,N,1,244,143,1,5.95,19.5,1,0.5,2,0,,0.3,26.05,1,1,2.75
2,02/03/2021 06:12:05 PM,02/03/2021 06:34:56 PM,N,1,75,68,1,6.05,21.5,1,0.5,2,0,,0.3,28.05,1,1,2.75
2,02/03/2021 06:12:37 PM,02/03/2021 06:13:21 PM,N,5,74,74,1,0.25,7,0,0,1,0,,0.3,8.3,1,2,0
2,02/03/2021 06:12:42 PM,02/03/2021 06:27:30 PM,N,1,75,74,1,1.82,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
,02/03/2021 06:13:00 PM,02/03/2021 06:31:00 PM,,,33,107,,5.55,21.01,0,0,5.53,0,,0.3,29.59,,,
2,02/03/2021 06:13:03 PM,02/03/2021 06:27:28 PM,N,1,42,74,1,1.75,10.5,1,0.5,0,0,,0.3,12.3,1,1,0
2,02/03/2021 06:13:22 PM,02/03/2021 06:20:46 PM,N,1,75,236,1,1.37,7,1,0.5,0,0,,0.3,11.55,2,1,2.75
2,02/03/2021 06:13:25 PM,02/03/2021 06:49:00 PM,N,5,167,75,2,3.52,15,0,0,0,0,,0.3,15.3,2,2,0
2,02/03/2021 06:13:32 PM,02/03/2021 06:17:15 PM,N,1,130,130,1,0.69,4.5,1,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/03/2021 06:13:49 PM,02/03/2021 06:34:43 PM,N,1,52,65,1,2.26,14,1,0.5,0,0,,0.3,15.8,2,1,0
2,02/03/2021 06:13:52 PM,02/03/2021 06:18:49 PM,N,1,75,75,1,0.27,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
,02/03/2021 06:14:00 PM,02/03/2021 06:46:00 PM,,,189,68,,5.77,29.61,0,0,7.54,0,,0.3,40.2,,,
2,02/03/2021 06:14:28 PM,02/03/2021 06:21:47 PM,N,1,75,151,1,0.83,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 06:14:51 PM,02/03/2021 06:42:41 PM,N,1,244,263,1,6.46,24.5,1,0.5,2.55,0,,0.3,31.6,1,1,2.75
2,02/03/2021 06:15:07 PM,02/03/2021 06:28:59 PM,N,1,152,74,1,1.68,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
,02/03/2021 06:17:46 PM,02/03/2021 06:36:01 PM,,,244,142,,5.9,20.5,1,0.5,3.76,0,,0.3,28.81,,,
2,02/03/2021 06:18:03 PM,02/03/2021 06:25:46 PM,N,1,43,262,1,1.45,7,1,0.5,1,0,,0.3,12.55,1,1,2.75
2,02/03/2021 06:18:42 PM,02/03/2021 06:28:16 PM,N,1,244,127,1,2.87,11,1,0.5,0,0,,0.3,12.8,2,1,0
2,02/03/2021 06:19:27 PM,02/03/2021 06:35:29 PM,N,1,74,141,1,2.82,12.5,1,0.5,2,0,,0.3,19.05,1,1,2.75
1,02/03/2021 06:20:30 PM,02/03/2021 06:26:58 PM,N,1,75,74,1,1.1,6,1,0.5,0,0,,0.3,7.8,1,1,0
2,02/03/2021 06:20:47 PM,02/03/2021 06:38:03 PM,N,1,244,142,1,5.73,19.5,1,0.5,3,0,,0.3,27.05,1,1,2.75
2,02/03/2021 06:21:20 PM,02/03/2021 06:34:14 PM,N,1,181,106,1,1.77,9.5,1,0.5,3.39,0,,0.3,14.69,1,1,0
2,02/03/2021 06:21:31 PM,02/03/2021 06:34:21 PM,N,1,42,43,1,2.14,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,02/03/2021 06:22:35 PM,02/03/2021 07:02:25 PM,N,1,61,197,1,6.75,28,1,0.5,0,0,,0.3,29.8,1,1,0
2,02/03/2021 06:23:00 PM,02/03/2021 06:47:34 PM,N,1,75,167,1,3.68,17,1,0.5,0,0,,0.3,18.8,2,1,0
,02/03/2021 06:23:00 PM,02/03/2021 06:43:00 PM,,,61,17,,2.09,20.06,2.75,0,0,0,,0.3,23.11,,,
,02/03/2021 06:23:00 PM,02/03/2021 06:42:00 PM,,,247,212,,4.72,25.95,2.75,0,0,0,,0.3,29,,,
1,02/03/2021 06:23:01 PM,02/03/2021 06:31:13 PM,Y,1,43,166,1,1.9,8.5,1,0.5,2.05,0,,0.3,12.35,1,1,0
2,02/03/2021 06:23:49 PM,02/03/2021 06:29:18 PM,N,1,43,263,1,0.66,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/03/2021 06:24:20 PM,02/03/2021 06:27:55 PM,N,1,65,25,1,0.35,4,1,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/03/2021 06:25:04 PM,02/03/2021 06:35:38 PM,N,1,97,112,1,2.8,11,1,0.5,3.84,0,,0.3,16.64,1,1,0
2,02/03/2021 06:25:09 PM,02/03/2021 06:31:53 PM,N,1,42,42,1,0.78,6,1,0.5,1,0,,0.3,8.8,1,1,0
2,02/03/2021 06:25:26 PM,02/03/2021 06:43:10 PM,N,1,130,70,1,6.21,20.5,1,0.5,4,0,,0.3,26.3,1,1,0
2,02/03/2021 06:26:25 PM,02/03/2021 06:37:39 PM,N,1,75,238,1,1.97,9.5,1,0.5,1,0,,0.3,15.05,1,1,2.75
2,02/03/2021 06:26:25 PM,02/03/2021 06:33:36 PM,N,1,42,42,1,1.17,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 06:26:46 PM,02/03/2021 06:40:09 PM,N,1,41,168,1,2.56,11.5,1,0.5,2.66,0,,0.3,15.96,1,1,0
2,02/03/2021 06:27:08 PM,02/03/2021 07:09:30 PM,N,1,22,25,1,10.43,38,1,0.5,0,0,,0.3,39.8,1,1,0
2,02/03/2021 06:27:12 PM,02/03/2021 07:31:49 PM,N,1,75,136,1,11.69,47,1,0.5,0,0,,0.3,48.8,1,1,0
2,02/03/2021 06:27:43 PM,02/03/2021 06:38:11 PM,N,1,75,74,1,1.41,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
,02/03/2021 06:28:00 PM,02/03/2021 06:41:00 PM,,,248,242,,2.27,11.3,0,0,2.55,0,,0.3,14.15,,,
2,02/03/2021 06:28:33 PM,02/03/2021 06:52:44 PM,N,1,244,262,3,7,25,1,0.5,1,0,,0.3,30.55,1,1,2.75
2,02/03/2021 06:28:40 PM,02/03/2021 06:28:44 PM,N,5,215,215,1,0,10,0,0,0,0,,0.3,10.3,1,2,0
2,02/03/2021 06:29:40 PM,02/03/2021 06:50:43 PM,N,1,244,140,1,7.95,24,1,0.5,3,0,,0.3,31.55,1,1,2.75
2,02/03/2021 06:30:12 PM,02/03/2021 06:35:02 PM,N,1,33,54,1,0.73,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/03/2021 06:30:27 PM,02/03/2021 06:47:31 PM,N,1,74,239,1,3.65,15,1,0.5,3.91,0,,0.3,23.46,1,1,2.75
1,02/03/2021 06:30:44 PM,02/03/2021 06:41:23 PM,N,1,75,151,1,1.5,9,1,0.5,2.16,0,,0.3,12.96,1,1,0
2,02/03/2021 06:31:17 PM,02/03/2021 06:41:13 PM,N,1,75,140,1,1.88,9,1,0.5,2,0,,0.3,15.55,1,1,2.75
2,02/03/2021 06:31:39 PM,02/03/2021 06:41:38 PM,N,1,75,41,1,1.36,8.5,1,0.5,0,0,,0.3,10.3,1,1,0
2,02/03/2021 06:32:32 PM,02/03/2021 06:36:05 PM,N,1,25,97,1,0.36,4,1,0.5,0,0,,0.3,5.8,1,1,0
2,02/03/2021 06:33:18 PM,02/03/2021 06:43:00 PM,N,1,43,237,1,2.11,9.5,1,0.5,2.81,0,,0.3,16.86,1,1,2.75
2,02/03/2021 06:33:32 PM,02/03/2021 06:42:55 PM,N,1,74,42,1,1,7.5,1,0.5,2.32,0,,0.3,11.62,1,1,0
2,02/03/2021 06:33:55 PM,02/03/2021 07:24:47 PM,N,1,265,243,1,23.75,66,1,0.5,0,0,,0.3,67.8,1,1,0
2,02/03/2021 06:35:42 PM,02/03/2021 06:59:25 PM,N,1,74,243,1,4.46,17.5,1,0.5,4.82,0,,0.3,24.12,1,1,0
2,02/03/2021 06:37:35 PM,02/03/2021 06:48:23 PM,N,1,75,166,1,1.62,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
1,02/03/2021 06:38:30 PM,02/03/2021 06:46:25 PM,N,1,41,42,1,1.5,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,02/03/2021 06:38:34 PM,02/03/2021 06:46:37 PM,N,1,43,262,1,1.2,7,1,0.5,1,0,,0.3,12.55,1,1,2.75
2,02/03/2021 06:38:45 PM,02/03/2021 06:45:36 PM,N,1,75,236,1,0.87,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/03/2021 06:38:45 PM,02/03/2021 06:58:25 PM,N,1,95,7,1,8.18,25,1,0.5,5.36,0,,0.3,32.16,1,1,0
2,02/03/2021 06:39:47 PM,02/03/2021 06:54:39 PM,N,1,75,140,2,1.95,11.5,1,0.5,4.01,0,,0.3,20.06,1,1,2.75
2,02/03/2021 06:39:59 PM,02/03/2021 06:46:47 PM,N,1,42,74,1,0.67,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/03/2021 06:40:16 PM,02/03/2021 06:45:56 PM,N,1,130,215,1,0.6,5.5,1,0.5,0,0,,0.3,7.3,1,1,0
,02/03/2021 06:41:00 PM,02/03/2021 07:05:00 PM,,,129,28,,5.23,39.95,2.75,0,0,0,,0.3,43,,,
1,02/03/2021 06:41:52 PM,02/03/2021 07:00:08 PM,N,1,97,112,1,5.4,19,1,0.5,4.15,0,,0.3,24.95,1,1,0
2,02/03/2021 06:42:50 PM,02/03/2021 07:07:08 PM,N,1,33,177,1,4.81,19,1,0.5,0,0,,0.3,20.8,1,1,0
2,02/03/2021 06:42:53 PM,02/03/2021 06:52:28 PM,N,1,7,193,1,1.84,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/03/2021 06:43:46 PM,02/03/2021 06:46:08 PM,N,1,166,152,1,0.4,3.5,1,0.5,6,0,,0.3,11.3,1,1,0
2,02/03/2021 06:44:54 PM,02/03/2021 07:01:49 PM,N,1,65,17,1,2.09,12,1,0.5,4.14,0,,0.3,17.94,1,1,0
2,02/03/2021 06:45:32 PM,02/03/2021 06:47:45 PM,N,1,42,42,1,0.65,4,1,0.5,0,0,,0.3,5.8,1,1,0
,02/03/2021 06:47:00 PM,02/03/2021 06:53:00 PM,,,235,169,,0.96,15.45,2.75,0,0,0,,0.3,18.5,,,
,02/03/2021 06:47:00 PM,02/03/2021 06:56:00 PM,,,185,174,,0,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 06:47:00 PM,02/03/2021 07:02:00 PM,,,185,78,,2.51,18.59,2.75,0,0,0,,0.3,21.64,,,
2,02/03/2021 06:47:06 PM,02/03/2021 07:09:44 PM,N,1,65,61,1,2.07,14.5,0.5,0.5,2.84,0,,0.3,18.64,1,1,0
2,02/03/2021 06:49:10 PM,02/03/2021 06:55:19 PM,N,1,134,197,5,1.21,6,1,0.5,2.34,0,,0.3,10.14,1,1,0
2,02/03/2021 06:49:23 PM,02/03/2021 06:53:48 PM,N,1,75,74,1,1.12,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/03/2021 06:49:30 PM,02/03/2021 07:10:50 PM,N,1,75,127,1,6.31,21,1,0.5,0,0,,0.3,22.8,1,1,0
2,02/03/2021 06:49:47 PM,02/03/2021 06:56:00 PM,N,1,95,28,1,1.54,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,02/03/2021 06:49:55 PM,02/03/2021 06:54:51 PM,N,1,75,263,1,0.96,5.5,1,0.5,2.01,0,,0.3,12.06,1,1,2.75
,02/03/2021 06:50:00 PM,02/03/2021 07:06:00 PM,,,254,213,,5.28,32.95,2.75,0,0,0,,0.3,36,,,
2,02/03/2021 06:50:21 PM,02/03/2021 07:05:09 PM,N,1,74,238,1,2.45,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,02/03/2021 06:50:46 PM,02/03/2021 07:01:46 PM,N,1,43,140,2,2.87,11,1,0.5,3.11,0,,0.3,18.66,1,1,2.75
2,02/03/2021 06:51:28 PM,02/03/2021 07:02:00 PM,N,1,75,41,1,1.51,8.5,1,0.5,2.06,0,,0.3,12.36,1,1,0
2,02/03/2021 06:51:43 PM,02/03/2021 07:30:13 PM,N,1,42,264,1,5.54,19.5,1,0.5,0,0,,0.3,21.3,2,1,0
,02/03/2021 06:52:00 PM,02/03/2021 07:11:00 PM,,,34,112,,3.66,15.55,0,0,3.48,0,,0.3,19.33,,,
1,02/03/2021 06:52:16 PM,02/03/2021 06:55:58 PM,N,1,42,42,2,0.5,4.5,1,0.5,1.25,0,,0.3,7.55,1,1,0
2,02/03/2021 06:52:45 PM,02/03/2021 07:12:52 PM,N,1,65,61,1,3.41,15,1,0.5,4.2,0,,0.3,21,1,1,0
,02/03/2021 06:52:56 PM,02/03/2021 07:07:24 PM,,,166,239,,2.6,11.5,1,0.5,2.41,0,,0.3,18.46,,,
1,02/03/2021 06:53:04 PM,02/03/2021 06:58:50 PM,N,1,42,41,1,0.6,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/03/2021 06:53:07 PM,02/03/2021 07:08:39 PM,N,1,74,238,1,2.36,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
2,02/03/2021 06:53:14 PM,02/03/2021 07:03:34 PM,N,1,92,95,1,2.25,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,02/03/2021 06:54:10 PM,02/03/2021 07:06:12 PM,N,1,95,28,1,2.53,11,1,0.5,2.56,0,,0.3,15.36,1,1,0
2,02/03/2021 06:55:03 PM,02/03/2021 07:12:58 PM,N,1,127,18,1,1.43,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,02/03/2021 06:55:26 PM,02/03/2021 07:14:21 PM,N,1,74,141,1,3.22,15,1,0.5,1,0,,0.3,20.55,1,1,2.75
2,02/03/2021 06:55:29 PM,02/03/2021 07:13:17 PM,N,1,74,151,1,2.38,12.5,1,0.5,2.14,0,,0.3,16.44,1,1,0
2,02/03/2021 06:55:46 PM,02/03/2021 07:23:28 PM,N,1,36,82,1,3.98,18,1,0.5,0,0,,0.3,19.8,2,1,0
,02/03/2021 06:56:00 PM,02/03/2021 07:13:00 PM,,,167,60,,3.23,22.45,2.75,0,0,0,,0.3,25.5,,,
2,02/03/2021 06:56:30 PM,02/03/2021 07:11:44 PM,N,1,43,143,6,2.87,12.5,1,0.5,0.85,0,,0.3,17.9,1,1,2.75
2,02/03/2021 06:57:33 PM,02/03/2021 07:04:55 PM,N,1,34,65,1,1.42,7,1,0.5,2.64,0,,0.3,11.44,1,1,0
,02/03/2021 06:58:00 PM,02/03/2021 07:04:00 PM,,,166,24,,0.7,11.95,2.75,0,0,0,,0.3,15,,,
2,02/03/2021 06:58:22 PM,02/03/2021 07:07:29 PM,N,1,74,41,1,1.15,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/03/2021 06:59:52 PM,02/03/2021 07:16:38 PM,N,1,244,238,1,4.91,17,1,0.5,4.31,0,,0.3,25.86,1,1,2.75
2,02/03/2021 07:00:13 PM,02/03/2021 07:06:14 PM,N,1,134,95,2,1.32,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
,02/03/2021 07:01:00 PM,02/03/2021 07:14:00 PM,,,242,81,,2.46,13.62,2.75,0,0,0,,0.3,16.67,,,
2,02/03/2021 07:01:06 PM,02/03/2021 07:20:19 PM,N,1,75,152,1,2.68,13.5,1,0.5,3.06,0,,0.3,18.36,1,1,0
2,02/03/2021 07:01:59 PM,02/03/2021 07:06:50 PM,N,1,75,238,1,0.84,5.5,1,0.5,1.1,0,,0.3,8.4,1,1,0
,02/03/2021 07:02:00 PM,02/03/2021 07:13:00 PM,,,174,213,,0,25.95,2.75,0,0,0,,0.3,29,,,
2,02/03/2021 07:02:49 PM,02/03/2021 07:11:51 PM,N,1,41,42,1,1.52,8,1,0.5,2.94,0,,0.3,12.74,1,1,0
2,02/03/2021 07:02:56 PM,02/03/2021 07:09:28 PM,N,1,75,74,1,1.36,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/03/2021 07:03:06 PM,02/03/2021 07:06:41 PM,N,1,43,263,1,0.69,4.5,1,0.5,1.58,0,,0.3,7.88,1,1,0
2,02/03/2021 07:03:41 PM,02/03/2021 07:10:43 PM,N,1,130,134,1,2.18,8.5,1,0.5,1,0,,0.3,11.3,1,1,0
1,02/03/2021 07:06:01 PM,02/03/2021 07:18:08 PM,N,1,244,238,1,4.7,15.5,3.75,0.5,2,0,,0.3,22.05,1,1,2.75
2,02/03/2021 07:06:24 PM,02/03/2021 07:29:21 PM,N,5,75,170,2,3.77,23,0,0,2.08,0,,0.3,28.13,1,2,2.75
2,02/03/2021 07:06:38 PM,02/03/2021 07:12:32 PM,N,1,95,95,1,0.75,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/03/2021 07:07:07 PM,02/03/2021 07:15:21 PM,N,1,43,74,1,1.66,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/03/2021 07:07:42 PM,02/03/2021 07:31:18 PM,N,1,65,141,1,8.19,26,1,0.5,5,0,,0.3,35.55,1,1,2.75
2,02/03/2021 07:08:03 PM,02/03/2021 07:46:54 PM,N,1,35,219,1,11.03,37,1,0.5,0,0,,0.3,38.8,1,1,0
2,02/03/2021 07:08:30 PM,02/03/2021 07:13:48 PM,N,1,75,74,1,1.33,6,1,0.5,2.34,0,,0.3,10.14,1,1,0
2,02/03/2021 07:09:18 PM,02/03/2021 07:24:42 PM,N,1,42,74,1,2.18,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
2,02/03/2021 07:10:02 PM,02/03/2021 07:20:30 PM,N,1,130,215,1,2.13,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,02/03/2021 07:10:29 PM,02/03/2021 07:38:56 PM,N,1,213,168,1,6.28,24,1,0.5,0,0,,0.3,25.8,1,1,0
2,02/03/2021 07:12:40 PM,02/03/2021 07:29:33 PM,N,1,7,223,1,2.45,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
,02/03/2021 07:13:00 PM,02/03/2021 07:17:00 PM,,,42,247,,0.87,8.63,0,0,0,0,,0.3,8.93,,,
2,02/03/2021 07:13:24 PM,02/03/2021 07:52:49 PM,N,1,244,231,1,13.39,41.5,1,0.5,11.51,0,,0.3,57.56,1,1,2.75
2,02/03/2021 07:14:42 PM,02/03/2021 07:31:11 PM,N,1,75,42,1,3.45,13.5,1,0.5,0,0,,0.3,15.3,2,1,0
2,02/03/2021 07:14:58 PM,02/03/2021 07:28:39 PM,N,1,42,42,1,1.91,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
,02/03/2021 07:15:00 PM,02/03/2021 07:29:00 PM,,,78,167,,2.33,18.95,2.75,0,0,0,,0.3,22,,,
1,02/03/2021 07:15:03 PM,02/03/2021 07:22:39 PM,N,1,43,238,1,1.3,5.57,3.75,0.5,0,0,,0.3,10.12,1,1,0
2,02/03/2021 07:17:08 PM,02/03/2021 07:26:17 PM,N,1,74,74,1,0.78,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
,02/03/2021 07:18:00 PM,02/03/2021 07:43:00 PM,,,130,63,,8.34,33.06,2.75,0,0,0,,0.3,36.11,,,
2,02/03/2021 07:19:22 PM,02/03/2021 07:40:24 PM,N,1,74,143,1,6.04,21.5,1,0.5,5.21,0,,0.3,31.26,1,1,2.75
2,02/03/2021 07:19:27 PM,02/03/2021 10:17:55 PM,N,1,55,55,1,21.76,108,1,0.5,0,0,,0.3,109.8,2,1,0
,02/03/2021 07:20:00 PM,02/03/2021 07:31:00 PM,,,220,200,,2.35,8.98,0,0,2.04,0,,0.3,11.32,,,
2,02/03/2021 07:20:49 PM,02/03/2021 07:29:11 PM,N,1,24,75,1,1.28,7.5,1,0.5,2.32,0,,0.3,11.62,1,1,0
2,02/03/2021 07:22:00 PM,02/03/2021 07:31:07 PM,N,1,65,49,2,1.25,7.5,1,0.5,2.32,0,,0.3,11.62,1,1,0
2,02/03/2021 07:23:42 PM,02/03/2021 07:32:10 PM,N,1,75,263,2,1.39,7.5,1,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,02/03/2021 07:23:43 PM,02/03/2021 07:31:58 PM,N,1,75,141,1,1.63,8,1,0.5,1.51,0,,0.3,14.06,1,1,2.75
,02/03/2021 07:24:00 PM,02/03/2021 07:32:00 PM,,,17,61,,0.64,7,0,0,1.6,0,,0.3,8.9,,,
2,02/03/2021 07:24:11 PM,02/03/2021 08:01:41 PM,N,1,25,29,1,12.56,42.5,1,0.5,0,0,,0.3,44.3,1,1,0
,02/03/2021 07:25:00 PM,02/03/2021 07:49:00 PM,,,37,49,,3.5,22.45,2.75,0,0,0,,0.3,25.5,,,
2,02/03/2021 07:25:09 PM,02/03/2021 07:31:11 PM,N,1,74,74,1,1.15,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 07:25:18 PM,02/03/2021 07:35:16 PM,N,1,43,141,1,2.01,9.5,1,0.5,0,0,,0.3,14.05,2,1,2.75
2,02/03/2021 07:25:38 PM,02/03/2021 07:42:04 PM,N,1,244,140,1,7.79,23,1,0.5,5.51,0,,0.3,33.06,1,1,2.75
2,02/03/2021 07:25:44 PM,02/03/2021 08:14:20 PM,N,1,243,74,1,6.74,35,1,0.5,0,0,,0.3,36.8,1,1,0
,02/03/2021 07:27:00 PM,02/03/2021 07:57:00 PM,,,197,39,,7.62,36.45,2.75,0,0,0,,0.3,39.5,,,
2,02/03/2021 07:27:35 PM,02/03/2021 07:35:17 PM,N,1,75,263,1,1.53,7.5,1,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,02/03/2021 07:27:53 PM,02/03/2021 08:01:55 PM,N,5,167,241,2,4.73,16,0,0,0,0,,0.3,16.3,2,2,0
,02/03/2021 07:29:00 PM,02/03/2021 07:41:00 PM,,,80,226,,3.25,12.41,0,0,2.22,0,,0.3,14.93,,,
1,02/03/2021 07:30:50 PM,02/03/2021 07:47:36 PM,N,1,75,107,1,5.1,18,3.75,0.5,2.5,0,,0.3,25.05,1,1,2.75
1,02/03/2021 07:31:21 PM,02/03/2021 07:42:20 PM,N,1,75,262,2,1.8,9,3.75,0.5,1,0,,0.3,14.55,1,1,2.75
2,02/03/2021 07:31:26 PM,02/03/2021 07:38:36 PM,N,1,43,24,1,1.57,7.5,1,0.5,2.79,0,,0.3,12.09,1,1,0
2,02/03/2021 07:33:01 PM,02/03/2021 07:48:11 PM,N,1,74,238,1,3.29,13,1,0.5,3,0,,0.3,20.55,1,1,2.75
2,02/03/2021 07:33:38 PM,02/03/2021 07:39:10 PM,N,1,75,43,1,1,6,1,0.5,0,0,,0.3,7.8,2,1,0
,02/03/2021 07:34:00 PM,02/03/2021 07:53:00 PM,,,82,95,,3.02,18.95,2.75,0,0,0,,0.3,22,,,
2,02/03/2021 07:34:25 PM,02/03/2021 07:40:52 PM,N,1,166,116,6,1.08,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 07:36:35 PM,02/03/2021 07:44:40 PM,N,1,74,42,1,1.49,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/03/2021 07:37:50 PM,02/03/2021 07:39:48 PM,N,1,75,236,2,0.3,3.5,1,0.5,1.21,0,,0.3,9.26,1,1,2.75
2,02/03/2021 07:38:15 PM,02/03/2021 07:44:37 PM,N,1,95,95,1,1.04,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
